index,codec_name,codec_long_name,profile,codec_type,codec_tag_string,codec_tag,width,height,coded_width,coded_height,closed_captions,has_b_frames,sample_aspect_ratio,display_aspect_ratio,pix_fmt,level,chroma_location,refs,is_avc,nal_length_size,r_frame_rate,avg_frame_rate,time_base,start_pts,start_time,duration_ts,duration,bit_rate,bits_per_raw_sample,nb_frames,disposition,tags,sample_fmt,sample_rate,channels,channel_layout,bits_per_sample,FILE_NAME
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,59520,1.240000,124490,,60,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,xiPB8pg90731GpDqI3VDFQ.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,960.0,400.0,960.0,400.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,15872,1.240000,677761,8,31,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,shdomz668TU8AWyR9xWcCg.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,59520,1.240000,128067,,60,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,shdomz668TU8AWyR9xWcCg.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,1:1,12:5,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,40960,3.200000,677485,8,80,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,kPGKtvY7IqqRmMpKpCcY-Q.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,153600,3.200000,128014,,151,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'eng', 'handler_name': '#Mainconcept MP4 Sound Media Handler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,kPGKtvY7IqqRmMpKpCcY-Q.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,960.0,400.0,960.0,400.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,127488,9.960000,646245,8,249,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,VTAkIi2DEKVXVhYH4h4ucw.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,478080,9.960000,128722,,468,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,VTAkIi2DEKVXVhYH4h4ucw.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,554.0,404.0,554.0,404.0,0.0,2.0,1:1,277:202,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,586752,45.840000,324198,8,1146,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,9H_OhFe8BDMunbh-4fwoOQ.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,2200320,45.840000,128604,,2150,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'eng', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,9H_OhFe8BDMunbh-4fwoOQ.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,1:1,12:5,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,37376,2.920000,265093,8,73,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'eng', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,7jswJu61HeSm2S4kyZvX0w.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,140160,2.920000,128630,,138,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'eng', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,7jswJu61HeSm2S4kyZvX0w.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,24/1,24/1,1/12288,0,0.000000,34304,2.791667,366642,8,67,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,CqNVks8QhD_1zS5WU5TWSQ.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,133968,2.791000,127967,,132,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,CqNVks8QhD_1zS5WU5TWSQ.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,41472,3.240000,582133,8,81,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,y0dpYptIcI-f92bah_toZA.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,155520,3.240000,127304,,153,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,y0dpYptIcI-f92bah_toZA.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,1:1,12:5,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,17920,1.400000,258085,8,35,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,79ba8OqMxjo4Egqe5XxCPA.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,67200,1.400000,126686,,67,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'eng', 'handler_name': '#Mainconcept MP4 Sound Media Handler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,79ba8OqMxjo4Egqe5XxCPA.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,960.0,400.0,960.0,400.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,82944,6.480000,419379,8,162,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,DUF0vTwzNDbws_TB52oqOA.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,311040,6.480000,127944,,305,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,DUF0vTwzNDbws_TB52oqOA.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,48128,3.760000,372004,8,94,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,bu6J9c-VDplnPGYd7zcq3Q.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,180480,3.760000,127684,,178,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,bu6J9c-VDplnPGYd7zcq3Q.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,24/1,24/1,1/12288,0,0.000000,212992,17.333333,759604,8,416,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,hdExOQ6_0FmL_5oZEG180A.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,831984,17.333000,128544,,814,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,hdExOQ6_0FmL_5oZEG180A.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,960.0,540.0,960.0,540.0,0.0,2.0,1:1,16:9,yuv420p,31.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,76800,6.000000,1049778,8,150,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,M-Acs_Aklr9gfBxq2QM3CQ.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,288000,6.000000,128174,,283,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,M-Acs_Aklr9gfBxq2QM3CQ.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,24/1,24/1,1/12288,0,0.000000,48640,3.958333,1398810,8,95,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,eeL8eRSc9jS9EhWGvk89YA.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,188016,3.917000,127755,,185,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,eeL8eRSc9jS9EhWGvk89YA.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,400.0,720.0,400.0,0.0,2.0,1:1,9:5,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,24576,1.920000,756266,8,48,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,J-1HN2AIB-EBUzHQcIk5Cw.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,92160,1.920000,126049,,91,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,J-1HN2AIB-EBUzHQcIk5Cw.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,173056,13.520000,262069,8,338,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,nEU2WCwHgv29NPTX-deiVw.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,648960,13.520000,128358,,635,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,nEU2WCwHgv29NPTX-deiVw.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,404.0,720.0,404.0,0.0,2.0,1:1,180:101,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,19968,1.560000,301953,8,39,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,fc2x1QOMKLk83q8I8NxcFw.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,74880,1.560000,128109,,75,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,fc2x1QOMKLk83q8I8NxcFw.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,960.0,400.0,960.0,400.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,215040,16.800000,575763,8,420,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,UsKyAOP8NG9_eNqEi6neEQ.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,806400,16.800000,128686,,789,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'rus', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,UsKyAOP8NG9_eNqEi6neEQ.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,404.0,720.0,404.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,24/1,24/1,1/12288,0,0.000000,72192,5.875000,709167,8,141,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,cJLgLWLMVQ5y2Z2Sn5V4eg.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,282000,5.875000,128127,,277,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,cJLgLWLMVQ5y2Z2Sn5V4eg.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,386.0,720.0,386.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,24/1,24/1,1/12288,0,0.000000,29184,2.375000,476173,8,57,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,58yqDf0BboYlnADLi0E2uw.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,114000,2.375000,127598,,113,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,58yqDf0BboYlnADLi0E2uw.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,386.0,720.0,386.0,0.0,2.0,,,yuv420p,30.0,left,1.0,true,4,24/1,24/1,1/12288,0,0.000000,62976,5.125000,608117,8,123,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,zQ3QkWSOMz1QZjmza61rzA.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,244032,5.084000,127816,,240,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'SoundHandler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,zQ3QkWSOMz1QZjmza61rzA.mp4.json
0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,avc1,0x31637661,720.0,300.0,720.0,300.0,0.0,2.0,1:1,12:5,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,34816,2.720000,639044,8,68,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler', 'vendor_id': '[0][0][0][0]'}",,,,,,T_GDhiRe-7V_8XWDmCqqQA.mp4.json
1,aac,AAC (Advanced Audio Coding),LC,audio,mp4a,0x6134706d,,,,,,,,,,,,,,,0/0,0/0,1/48000,0,0.000000,130560,2.720000,127879,,129,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'eng', 'handler_name': '#Mainconcept MP4 Sound Media Handler', 'vendor_id': '[0][0][0][0]'}",fltp,48000,2.0,stereo,0.0,T_GDhiRe-7V_8XWDmCqqQA.mp4.json
